id,y
6821,1767
285248,515
276666,315
205413,643
62486,115
229345,1265
199457,518
177017,419
230074,211
258457,55
266907,31
131323,111
29538,755
342693,1308
134091,632
282003,537
65337,53
48970,137
265991,223
191148,186
125992,1065
132750,905
62409,33
118374,724
117483,317
168415,694
306697,905
155681,711
31542,537
5262,1436
41881,1533
190312,515
106742,658
217277,615
304808,535
120623,1122
17361,95
20352,643
204081,371
154413,141
249200,263
260552,82
276662,688
259704,667
274692,201
233152,1718
223250,279
254882,803
298172,1095
265977,1523
330553,403
102128,282
129822,694
289985,179
280686,96
240962,642
335875,36
300531,335
118032,1121
59952,568
97731,454
64584,517
303597,1779
29862,1232
99792,221
83777,49
104581,1826
72983,1563
42526,386
31875,828
7979,104
152349,881
271764,487
127792,464
46631,1056
159674,477
293252,1305
17788,1154
84180,741
137394,4526
166572,1562
292547,464
281802,327
318802,305
286218,1446
5727,211
289707,782
55733,876
330467,1329
150338,1061
299079,236
236930,255
35118,313
346793,1
199697,535
1940,155
119801,2609
4289,414
272313,882
314716,455
243489,298
39683,448
187665,314
173609,322
47421,477
324076,1537
144977,1049
124124,14
192775,1502
325243,1328
309887,1198
121715,226
187224,21
250323,573
207950,874
261401,397
287957,361
339508,2797
89105,282
90232,1104
235247,418
1386,425
25421,2246
144500,268
306773,69
332708,1332
188270,605
187313,584
337725,935
71250,752
191072,1318
326419,988
303003,643
245705,798
314055,687
30363,309
2927,1204
101105,2126
205489,239
308544,188
62003,607
194706,474
250662,75
199134,1065
161383,455
180386,464
344925,668
221360,239
297609,1612
273789,632
46962,1861
44558,57
188199,654
44944,545
53531,1248
7641,1021
259906,1009
309845,1698
79634,407
41843,802
217495,855
293688,676
240956,249
68954,368
249779,985
262991,1505
240354,586
141658,707
270253,907
75239,1333
151328,425
201006,833
332385,354
178481,719
199028,1305
156141,661
27953,239
116743,329
265436,411
74717,1325
318415,342
18919,554
322692,833
87388,3896
169417,21
125132,1363
56024,923
233512,701
188673,32
82427,4296
125915,521
89078,1303
154101,471
83552,879
305239,457
59150,398
209971,571
37648,588
189797,782
135628,1466
243019,25
155352,613
83343,375
86556,323
17789,1316
124398,447
348826,646
101734,1274
190560,485
120526,1503
192661,865
251070,3659
14449,258
250676,945
99884,749
240380,62
41786,1656
13280,318
16792,921
165507,1534
636,1259
212540,521
184030,6
30443,1674
102070,364
152886,37
139984,655
266352,495
52050,646
265830,539
67649,681
304042,203
181851,656
68581,824
316938,482
286421,555
44299,1189
109613,539
337305,668
246731,1567
327875,705
43576,395
251746,329
28243,1446
205283,205
195895,44
4389,43
238895,358
334247,371
75429,269
194633,574
239158,7
135096,492
165756,1923
257304,488
197190,434
344420,1118
49583,613
241859,677
176193,65
130668,1568
172777,134
48472,662
205651,1536
122272,302
20750,588
120490,31
280716,702
18841,1635
304126,859
184584,239
291476,808
134683,232
131457,1045
145148,337
304739,242
29999,781
181920,132
251560,1911
43793,908
40073,901
326973,907
11651,49
137654,233
109301,405
33087,1112
294138,221
291834,97
181568,853
262107,624
80218,394
346831,795
71962,904
163135,1442
222998,1443
258691,27
182655,339
227682,219
336792,552
266840,1369
159416,1175
84958,993
322443,495
134480,288
35680,137
24149,237
112673,475
210776,321
117676,579
11170,817
18612,861
164829,113
178164,554
31838,47
82434,1759
39494,152
2766,375
82805,927
217030,782
318121,419
63745,1545
158705,425
194739,1215
169139,1163
2185,1112
195037,882
149884,821
345094,758
341313,1269
81875,1575
89954,421
100253,2
345609,579
82315,52
85480,424
302523,991
322571,381
163528,624
105295,257
223493,995
158196,81
324576,2233
16826,341
199104,1343
132586,678
120861,698
327176,664
19694,204
13455,342
210740,207
256611,373
164315,3616
139053,1256
181875,1765
200165,1415
264522,701
51280,511
144560,1329
211076,145
113767,287
331455,1717
333916,1059
93268,312
221180,1159
343076,1677
114006,1242
236719,875
48738,2852
293613,32
50918,821
22671,299
293514,532
167962,204
285097,491
146652,649
93248,945
198812,4048
78187,778
267517,816
30018,128
161768,729
187155,402
142954,104
150475,548
165076,217
251240,713
164982,262
73031,473
80117,69
166364,3714
344877,1827
122833,993
330564,101
32321,157
65166,952
83551,332
29384,123
175536,632
85408,425
81482,64
315547,1046
240523,35
309918,189
181888,784
30169,509
342542,424
58734,785
13741,1053
31785,829
193404,261
160385,101
106409,831
338150,517
145960,72
133738,384
168198,772
192422,147
52796,368
322882,629
296726,209
14037,554
347772,169
83858,586
342085,43
158969,203
45010,512
171334,327
54421,29
163160,139
18114,134
162711,984
164813,302
282734,1114
86788,625
30047,889
224827,681
309856,1487
281086,1
94945,1179
52344,349
7101,529
324099,986
239860,659
72912,1508
40118,1074
18302,967
235673,1276
161122,382
260054,436
77251,518
143432,163
130168,244
136481,1616
218109,392
41224,893
326660,1064
238053,422
190315,81
182383,356
306648,496
185950,849
111783,402
20141,645
151055,83
19204,502
331655,1272
67368,419
328876,319
239483,1267
121031,398
76378,18
186844,69
99188,597
332369,1015
284930,47
230700,81
239106,456
246246,952
252166,751
93933,611
2403,1035
68621,263
229381,89
302891,235
217063,1123
49717,712
238423,762
197132,446
274884,1735
96364,3
143725,197
169662,22
17260,565
84234,706
47802,473
89127,172
82347,346
73823,256
197774,233
153259,26
278912,6
73209,3938
133623,423
267067,1041
287183,1264
33873,582
265730,458
332703,421
99379,413
347366,427
126213,377
14854,825
193738,1736
337069,2383
207721,413
30839,115
185801,733
242355,394
98828,2439
85672,701
246783,364
212627,818
160162,727
227575,306
180848,315
257106,449
139075,589
54440,842
186386,294
264488,353
124963,611
159425,358
184105,1452
123979,1423
271874,2091
187721,591
28664,3234
212356,141
256466,1769
284780,598
258899,922
104425,359
310531,629
87698,203
184186,648
216800,533
323286,399
250885,672
234089,1372
18581,571
60958,1891
117166,884
120673,638
210558,729
157464,1026
286497,635
304649,1446
106703,617
67329,191
329619,132
162034,607
32955,1205
341356,82
134865,24
189929,689
60330,282
44301,621
86898,574
342012,459
113074,1197
56428,79
61496,1013
244826,3048
304211,1004
87729,729
185523,353
225951,32
231790,4
337535,714
306966,1321
131657,1331
291676,234
190894,1257
42675,451
232298,674
97022,196
157763,155
283996,72
247362,1512
173644,769
186426,1444
231624,1461
191600,872
57794,41
201717,1827
84003,334
16380,207
339776,1168
225881,871
256845,1948
332730,601
53066,93
103664,1138
275928,127
160092,825
24911,534
281374,1485
326052,217
31585,594
274766,617
24985,933
204824,1261
158722,1138
198985,329
37699,1611
45749,1709
149706,894
21487,344
214358,1548
233290,247
145114,893
240733,392
178366,472
274309,548
46929,806
257669,1063
195103,496
348354,386
73100,186
16099,512
144126,775
249078,952
304408,1204
203141,1695
193127,282
240782,339
41522,357
76763,836
180028,232
75813,1483
289116,1551
221320,415
52220,4783
187050,864
248277,659
301998,221
346442,405
235499,54
325422,588
253277,1276
245441,252
297000,986
273197,796
36426,572
202667,2593
262029,204
202712,998
127147,522
262188,344
70820,443
184979,525
58329,1438
13333,538
154958,664
17406,874
122229,399
72486,149
169102,461
342326,357
211870,195
91756,779
203068,732
274371,189
110050,72
173038,758
62979,1052
301734,2
245267,625
53503,1731
179295,1289
106215,1072
322754,415
216874,1492
83533,58
224705,1459
77692,423
306595,469
247207,876
239928,379
161375,528
232610,3043
212484,245
282717,1092
24303,693
22063,773
305171,1887
38168,246
230972,1974
73046,969
336049,591
37644,562
10086,662
94583,746
101449,476
207238,435
257688,1414
238832,182
255826,1074
199808,426
67851,36
242491,535
331494,559
280895,138
249482,429
200751,452
159194,349
186987,1539
340767,222
269685,2676
276805,1769
230395,582
277412,613
27933,652
123236,1674
11493,1964
159172,691
49039,67
240653,311
78883,2117
255463,1097
270906,1253
200594,428
48043,1423
62341,874
117110,281
282329,589
347255,44
103091,235
59624,623
104989,1016
3768,413
345471,943
16050,929
92069,1496
89195,1829
63345,73
15128,115
160513,64
202418,923
39394,639
133822,152
123752,172
183605,277
38490,3458
207924,608
130399,681
295911,619
15105,58
81975,2605
195295,35
314552,1886
21274,362
230430,1031
211821,1324
129040,1075
256572,344
140088,461
121558,512
172822,1509
159749,1574
298075,838
248336,351
97336,694
37939,83
328799,865
248245,502
275604,559
72106,864
262375,436
96894,1321
308235,84
43916,1522
298980,571
318720,291
301454,1776
249573,186
118066,357
21442,685
179968,534
287506,257
246846,366
302879,1278
149553,1182
120037,525
174077,679
333972,268
335965,37
169128,635
136787,873
146330,1282
305360,302
259030,204
10856,2542
266202,1256
89119,46
110119,1555
309576,85
299729,861
235100,253
194717,464
143052,1333
317100,1631
192186,272
38110,254
240840,593
80121,1963
193650,1781
308022,551
275840,969
97695,916
225475,1266
184814,431
9194,864
251010,1464
25317,1697
200175,996
342313,1381
151906,2262
94892,1452
211369,1197
148794,1409
61414,91
329624,1163
143328,618
331466,3534
308,574
49116,1153
110176,119
153563,478
87384,424
133915,4
7462,566
252719,2322
304013,323
256807,16
138319,103
6138,1227
177986,189
138380,53
50339,731
149807,333
97962,1413
240007,451
3711,754
32783,1008
255164,775
53634,3077
251243,1213
174804,378
6475,657
128311,1121
179145,469
5903,252
200269,654
302065,338
217340,698
326011,295
232464,554
32102,417
94721,1084
101930,131
117605,946
258242,258
331234,988
103550,426
313893,799
35683,261
105597,131
260914,443
349300,414
316550,628
164512,1322
328280,467
43287,984
164830,961
174451,1005
89491,529
286107,126
135849,281
29917,802
147988,775
29441,62
277915,994
108162,901
208586,25
340027,1786
122646,948
26332,371
46481,233
19090,938
155710,1182
171997,1365
57911,324
10481,1323
196206,605
12397,301
132014,378
81024,828
126929,615
86468,1074
249377,2207
107108,534
203866,295
316834,617
265387,2901
47393,573
92073,2191
27696,68
323338,204
153575,88
307665,563
345407,564
322201,328
331171,598
68513,131
27052,1484
186736,955
19032,945
334589,1311
270174,524
314446,785
332365,288
25005,1838
173490,708
276882,686
98408,4796
100710,2286
90771,552
227033,184
191512,293
173319,241
40236,46
261587,428
250611,1652
52096,742
65883,1155
53170,621
175153,2383
306520,1022
279285,1645
218921,541
211922,504
298462,599
321933,543
84250,54
313130,1268
108486,343
17802,499
107134,1071
194549,478
307593,309
55000,1155
285717,649
340445,5413
66149,308
244568,2419
198532,1124
172322,1663
294461,316
183081,313
177149,408
266039,913
309543,469
216224,569
57565,357
373,528
133721,551
150033,864
43663,841
56448,1621
58481,249
74068,153
101796,415
154428,127
148749,1119
322894,302
14181,599
24079,276
167743,2416
305321,1501
210147,356
9380,1388
31419,22
191655,873
264092,551
208191,756
314095,556
95216,85
329662,733
205267,249
77149,4
111779,849
50647,173
260234,1
186368,494
203338,1385
37389,272
28846,965
55196,987
228521,886
59797,836
66917,83
225421,1022
77629,1015
121034,344
199396,582
123926,433
331985,792
207386,942
3275,857
58113,658
156488,211
346821,2576
29179,202
150366,1266
9167,42
20041,272
174318,654
179064,224
207793,424
228975,2593
348792,1162
250809,801
233379,1109
73367,1827
245989,1574
30436,394
90669,782
282332,438
272808,2551
306714,922
176795,94
318858,135
20752,535
89035,36
95773,409
166561,526
207240,137
260762,1654
155009,1329
315192,322
3800,1178
133869,36
277466,1037
139462,483
279211,9
87057,315
31376,745
24086,2211
61931,376
239992,204
290861,67
79677,647
244539,2239
257472,182
1768,915
36782,394
305262,855
230020,1008
214272,126
279526,254
336432,126
9816,665
257338,863
13441,11
110156,315
33036,1172
40263,546
195934,33
164616,563
126237,305
184126,572
30884,668
347638,148
331097,597
308949,863
292866,2274
210208,472
274619,175
120331,789
321985,2743
243854,1451
204687,319
168640,686
20241,862
68979,525
164549,499
72710,1138
86430,558
23681,523
57495,645
76129,325
221593,2184
150628,22
266902,475
278452,786
137978,1229
129279,1011
151124,574
317777,811
28095,658
20849,1114
42205,565
266935,647
60926,718
14894,1234
27474,733
6267,697
150875,333
190701,639
87940,747
51581,736
295575,89
249983,681
322798,235
22610,1748
139646,595
234172,1105
63909,497
18027,92
92030,1492
215775,145
252773,76
265935,372
97774,846
83715,2251
34730,1156
77269,881
153807,475
251271,1766
110492,945
84320,2496
315645,33
10727,83
158743,89
44615,1363
187359,1795
280161,706
265557,489
41079,122
276385,962
263680,611
33143,253
215441,672
334817,191
15677,465
132113,492
43719,747
246996,287
56133,2988
54743,706
277035,2362
104171,673
97942,1451
242422,204
22036,484
101260,1098
56472,547
161690,756
249462,1468
116057,537
113134,1052
281672,1452
2369,693
105940,546
28139,232
316331,973
37453,91
348469,161
292694,1643
244623,1654
12225,233
331637,3384
243063,1083
41129,1108
15153,1434
249164,804
75968,1107
45114,1584
322938,689
94503,2
328316,1404
128750,458
151971,645
35125,63
298828,1324
112989,247
169451,2007
74807,575
98122,96
170177,1235
218344,219
255840,59
279983,16
248405,676
197391,574
215261,2597
315967,591
172312,1511
166002,1022
214299,399
13488,1528
168387,576
71397,1529
54031,606
287477,1563
25947,1469
105860,432
255662,408
111529,2859
258566,287
346352,269
110002,278
154945,62
34502,1175
175632,1079
73225,849
10985,403
297294,453
253901,374
300393,43
170058,96
40475,272
54175,1026
162300,613
243110,1146
44975,825
132809,6
207666,144
252627,555
279423,4407
308431,1369
30119,614
205086,201
346388,655
301587,749
43349,305
230779,996
174421,633
107985,1231
40665,1874
72635,361
166381,1354
291921,99
320391,1039
235056,262
27420,1599
310570,903
104568,1368
262178,631
218907,1053
106982,1341
210552,39
63020,422
320227,541
126270,331
263490,248
250853,839
157463,26
204905,1385
256643,2856
129238,332
332332,317
51375,725
349000,194
131397,1388
196351,261
177036,277
332012,634
69057,1822
60649,857
69306,1131
167717,2085
113100,966
57696,1203
78727,94
338531,81
341566,451
104767,518
62145,997
257835,124
131351,978
5715,1053
250125,949
30046,346
341020,764
247288,787
131026,964
186293,83
24148,993
278798,782
219952,1107
197961,1201
317055,7
117457,368
239543,818
134006,589
76623,524
79577,1783
115186,787
51995,1099
33754,765
146492,216
195734,542
63855,559
265034,807
159590,1586
134720,689
109825,437
94109,292
325046,591
105984,117
236422,108
313073,11
98451,541
314132,541
299895,666
29598,536
142443,288
39388,432
190413,1628
76122,308
154292,1684
61605,533
116223,1007
266054,541
320357,615
348512,969
331544,145
99363,671
294281,268
88246,566
239703,276
251806,96
91253,1414
312788,665
270730,61
313481,279
134912,28
260902,8
3314,1023
65627,522
42195,1349
242112,747
174361,3068
1849,69
138867,2244
240041,268
93136,275
46165,794
199758,1617
58008,1617
261193,15
200132,805
165873,1946
48594,459
142272,517
192217,1072
183972,687
92908,601
110094,399
224001,339
255030,246
134780,127
241225,315
126305,31
24431,377
144330,22
190766,828
236561,1849
263028,175
315531,68
61088,18
301138,932
260500,1017
199914,741
265192,122
122146,194
187994,32
36953,505
85483,748
222007,468
225498,481
20605,793
127687,371
252737,88
222303,933
57273,226
342870,83
248717,56
187920,73
145579,1382
284056,489
42884,321
224787,462
321819,1408
82785,813
149223,1137
29273,68
57301,1992
78829,1283
96679,416
21203,701
334220,96
45466,65
238566,36
179058,758
316255,545
309937,184
106149,219
94520,126
185729,1293
258187,426
162424,446
55785,302
192793,862
5928,35
288884,1255
296284,1372
282035,683
6352,628
80219,1568
15730,338
144754,99
19479,3348
84403,794
22642,1497
190688,183
154982,866
207449,242
205961,876
73574,377
111995,67
334782,369
325814,1535
104594,41
295749,62
225145,435
126110,742
242994,1186
345242,588
5526,2232
22336,639
27677,523
14408,334
89650,252
311017,293
146531,485
38457,289
18151,372
227752,141
332220,152
330531,723
66673,503
101101,113
198699,313
214324,247
83781,315
225341,623
17713,415
26941,61
93675,319
16147,176
154925,1209
308627,962
66266,258
122989,187
108337,621
285154,596
341412,1186
187496,369
170912,787
244610,957
333854,1532
261534,14
312097,1371
150017,391
63059,221
209963,1805
198459,1233
243673,596
28378,347
125458,687
230824,286
279486,257
156531,1201
131595,437
152607,589
120291,2688
235938,2251
222363,1084
273413,232
266284,1884
322708,1148
1414,1135
71942,1006
76787,757
199333,287
22374,1143
179624,994
140394,1649
100733,218
300858,498
205950,65
283161,998
232501,588
252080,557
305145,1394
275845,2358
253019,1488
68829,25
160540,824
296474,313
221666,955
53719,447
27959,201
127886,984
48057,704
140267,847
109395,259
203105,354
168754,1982
325522,819
342482,899
296626,79
167909,121
338821,184
312945,1239
77496,467
243202,535
120463,551
248947,764
63319,369
189001,299
138939,575
48746,596
48354,953
32806,356
243795,66
267120,1278
308131,626
136225,961
188728,646
134847,1518
16127,1024
25294,812
333814,461
284745,1084
225073,172
170775,1259
253887,893
64310,542
152518,126
89918,396
237141,372
32109,386
179065,1809
218397,456
79961,618
109758,517
248369,113
169617,405
273594,854
202377,1004
130385,582
223390,555
126828,518
305327,119
8846,583
54432,606
211447,36
142653,3199
318112,743
315996,1198
131804,427
214616,775
240456,1067
233439,234
92837,95
211184,168
98100,754
316522,334
292636,168
222071,36
183349,1763
302174,494
47644,1091
151582,1402
26226,848
219965,439
173129,4143
89657,425
334145,794
307219,1735
131133,934
67897,653
142247,749
76235,604
98994,693
20751,1105
116885,774
220247,1181
85365,542
139265,28
89862,201
309302,1255
25315,105
332680,21
201151,703
209846,303
51018,576
174677,946
335521,565
250461,442
206717,412
103966,323
76683,1603
214356,731
167550,463
291050,414
212802,48
325144,168
229013,625
335863,1721
78192,413
53751,391
237101,185
123791,717
183958,4303
82912,493
38244,52
108288,644
200194,467
54601,475
341582,45
46495,1051
189941,304
291063,715
266277,13
171423,1789
216434,564
124922,509
231625,631
21246,2046
92437,484
318656,405
257847,94
86404,86
33894,571
92248,769
114859,986
146489,2424
198675,988
172522,606
26357,524
143705,878
346693,909
291269,734
168991,384
268336,908
192974,1357
151186,705
200320,746
146778,191
49725,282
120406,3319
4518,358
262634,681
65451,1002
246551,404
183135,449
99598,2246
173586,964
149988,463
176550,214
140691,587
304684,1217
92865,194
307453,448
242520,5388
90367,871
256920,418
238947,953
107904,668
238971,255
274471,1439
314029,984
202514,355
303673,1171
212288,671
223026,848
35467,874
335184,859
90098,414
329826,3
199872,203
162055,902
241206,1039
145818,673
339479,654
313464,1228
37901,614
178363,925
347457,747
13870,625
291738,2205
81968,799
175265,464
38587,22
248567,1238
121592,336
126094,823
2063,261
269915,228
133007,1362
187234,1414
221122,947
43566,519
228330,1172
250126,436
153970,337
85028,422
281971,646
46040,262
70097,787
13571,784
229394,6
145020,1548
63655,137
105626,633
112906,2054
267621,784
88422,478
233264,525
81611,3262
242111,1586
211449,1552
241590,727
44250,1199
199142,227
326465,592
114674,1309
205963,703
278966,597
312223,1066
120081,334
196152,503
272081,1218
195136,926
148409,264
246692,674
338065,1114
52128,343
111614,747
3486,598
143893,2002
168254,235
68155,359
58937,1154
210795,944
15088,682
9413,771
100909,425
222892,508
274739,258
249139,841
30132,1177
120040,667
122660,359
208524,486
264290,532
80719,424
240144,959
13812,257
67149,776
180960,1099
336849,88
116692,985
104694,581
206929,513
210974,649
253186,106
1565,959
160170,1709
152102,395
113738,1268
31715,232
83874,942
1185,416
248565,552
53750,26
298514,1043
44222,662
190848,285
320797,658
229765,4
71309,1939
21328,47
55759,418
254710,349
331450,662
194970,105
342644,1092
306535,987
72071,1403
111708,1277
333431,1673
201283,654
192736,828
290389,342
265321,986
167901,179
180221,234
34213,357
64072,121
157193,431
11902,2848
123750,554
172097,691
310017,1304
242458,1272
33418,301
228204,1596
49958,1611
308553,187
137730,2828
108630,1205
275263,1198
214708,533
306810,52
123432,528
318156,81
118034,474
1368,675
264242,1925
30972,1232
122554,1082
75551,734
306098,453
85222,906
322221,465
248706,58
7775,96
12620,832
215150,411
63397,503
137698,455
262437,596
192589,633
259595,3106
324413,949
335634,475
340588,2079
134096,1298
188760,57
156623,425
290652,1081
221449,696
79223,223
31311,699
213200,275
237917,1778
267660,98
325851,213
282904,418
247967,75
284834,547
34957,1201
111674,366
140661,65
288926,529
173919,413
295738,11
242048,1022
292824,677
2506,3281
202865,529
337926,527
62462,307
254136,446
40697,8
297852,387
25356,528
36361,737
104890,817
282837,995
266497,1348
31324,388
214065,1181
293197,1676
259472,6
120429,1596
29754,773
35811,817
8357,1049
29098,496
133975,34
84318,717
218452,237
133938,1372
323688,877
339582,1087
129365,841
306734,1598
168935,104
3324,364
141019,285
42823,105
337929,927
29361,537
12238,546
293173,773
631,1511
175602,678
9983,1711
174943,413
110120,469
328841,1935
188304,1054
323088,39
82460,675
143738,423
134345,569
159173,255
218261,912
82690,134
194255,426
152372,292
336660,437
185365,935
295896,77
235066,223
62637,762
346294,613
118867,447
178179,738
191902,565
345486,7
36310,268
334356,237
348692,1231
208390,238
100548,415
157612,13
70472,824
238214,1056
223333,867
327404,1927
113974,475
33428,608
224216,1203
117522,2725
181159,1858
213467,537
191749,663
114566,45
177501,1408
21290,218
265523,1584
224773,462
232869,243
284873,454
86275,346
70976,736
182681,105
231053,529
73985,94
113740,36
197674,596
114932,757
342379,1366
347933,635
218730,71
187515,937
276376,484
258090,487
138916,16
203376,902
282442,332
276408,737
84162,63
311198,223
174382,1024
192181,726
116756,1174
269337,1083
187405,482
230257,453
313999,585
56272,1248
52130,1153
159758,1
42646,847
14993,354
206766,417
28332,337
233082,363
145834,146
95598,566
40000,1862
329686,468
154212,739
325961,655
279339,583
222023,464
108086,243
215887,401
273781,1724
135337,768
10463,568
14552,1269
290177,132
78934,1041
81791,445
304217,195
338694,33
280005,464
329425,394
251038,411
272561,867
100168,377
51269,2062
210481,1641
132632,788
272434,2467
232773,796
173513,613
133186,1235
347479,2014
254653,156
335522,574
39316,532
14839,1228
73002,854
152791,1072
5987,1059
89866,577
124671,934
69811,719
199445,655
128570,2908
11222,78
107014,863
46859,1421
127880,1132
120625,524
232880,21
296265,529
319523,1473
104123,843
81538,397
287767,511
35222,1159
9433,665
173916,23
100530,1416
33580,104
186767,16
172414,76
260948,162
66733,166
202429,569
267948,197
82774,123
44195,29
181608,413
245953,964
325582,76
180411,484
247487,994
257074,657
114931,1233
241177,1339
249038,881
39919,578
325524,794
325743,636
88409,789
275130,912
286797,607
31265,489
285622,586
127772,501
278209,241
36988,647
28263,88
184759,1331
343109,2372
162160,287
228119,35
241086,744
110062,524
20288,1106
337817,289
110561,1406
244479,1228
25752,1058
318627,492
289228,647
256816,75
320719,677
296747,433
246873,1268
25435,2348
306282,589
273695,495
17895,221
158073,1882
200765,466
246809,411
317760,1335
325517,464
17541,48
266457,1727
20469,667
32210,517
115797,522
30907,301
347160,666
236768,3455
78032,916
128975,1004
185837,1466
85536,2991
344603,138
327754,275
147030,922
216399,1019
314239,166
121319,102
109864,722
112726,409
200603,362
91917,664
304601,1884
196116,874
165473,282
87069,1616
71301,145
140630,508
142855,1481
237995,919
81916,272
6788,104
145083,678
320214,574
142724,4234
171451,337
183203,32
317928,599
186068,264
23958,328
227197,1039
329360,386
145280,1634
35803,638
252160,182
328684,375
303959,459
229456,358
72489,1
103094,4419
114453,565
276141,619
23377,2808
296953,121
315278,685
260187,491
282752,1822
148999,767
169499,686
324761,384
190218,57
300809,681
229528,379
257926,355
171142,917
42268,18
288604,493
186650,1094
315827,473
169123,178
310984,583
302279,269
88151,415
88946,233
156216,1095
341348,2144
11634,198
26850,66
249954,233
65808,1098
240288,1374
345645,478
249997,2364
307820,506
152492,701
250703,1677
170804,832
63095,259
223083,236
289664,931
239572,532
6660,358
172850,292
205803,353
306078,1265
302323,721
5810,167
208909,131
83785,167
8973,1147
239574,1651
34303,102
311727,483
155604,602
32106,494
228629,931
315,687
244926,439
41132,2059
345547,1385
141383,1869
151810,244
210568,1602
74842,849
175593,118
133821,759
213088,844
248832,765
229844,641
348708,926
101559,461
123165,55
234233,739
15234,312
177457,441
199729,1596
238325,174
72122,357
55592,31
147312,52
218464,138
106398,369
106247,504
10209,634
85566,662
184445,275
212426,681
299264,1687
169538,268
189050,816
239391,852
240666,255
77524,735
60835,136
102376,65
211205,299
41930,1512
225834,329
240059,461
285070,2173
226942,308
319117,2093
280810,748
14625,122
307085,1469
275160,397
69501,698
117285,495
32594,569
246068,836
212705,713
47559,67
103588,349
125321,64
296201,4116
150153,1438
163660,514
224695,1478
259370,2
318715,409
234910,1819
94834,561
199869,182
82626,1991
139254,157
252902,1141
260806,376
4695,708
182222,717
92419,323
281250,625
137906,2583
274268,1094
316527,1744
282569,471
276342,164
241102,1498
276097,2406
163667,4
280297,43
333653,46
109589,1316
149022,505
243731,489
222513,1373
256430,412
189202,701
42856,1952
160952,852
85022,1704
75964,805
136003,118
193296,34
334798,526
86048,1696
180016,906
203707,354
31204,1939
61650,1078
33205,611
347482,457
57474,2
58868,771
72898,621
60202,62
345786,778
19847,1073
154139,301
297082,691
100269,1053
122441,534
191088,653
26620,109
302781,48
240667,463
244740,1317
285271,682
263671,505
76749,455
142683,333
89904,638
132355,57
140465,2149
52779,799
89952,186
34626,408
348253,54
123260,251
324769,368
163170,865
266716,86
342282,744
244612,915
203840,303
291037,519
330571,308
206593,684
39263,562
41946,551
132329,1918
84554,309
255844,618
43391,1017
175066,1135
98168,1166
120351,1338
254669,241
103097,375
72845,1002
99714,899
247303,35
91677,413
290604,373
12285,1109
326651,3654
195086,1358
20885,43
38242,781
136259,42
348275,691
341733,155
8790,1877
103766,846
313405,1174
13712,258
5411,99
205699,716
259290,124
263598,353
312661,354
335012,439
43658,1031
101230,799
45613,1407
65595,16
131765,633
276756,2419
123817,369
9889,691
242388,453
346401,3384
158605,592
51523,796
80409,2096
259142,648
305876,346
216008,841
90569,204
327983,137
252909,1586
115267,531
161506,283
28885,1088
318556,1483
133481,275
259986,1005
227237,1609
119426,933
44430,388
76644,597
162037,38
176845,495
132290,486
314469,485
165144,431
324744,995
189397,59
161134,954
276265,269
239091,1274
176396,1015
218385,725
86004,126
92484,1117
183438,292
269494,698
140983,601
139271,1295
312454,455
125142,719
295297,313
231373,628
310719,215
232798,1057
1498,831
150826,373
278888,926
284092,225
29505,195
79066,1118
74646,467
223220,769
170189,1425
29256,862
228706,321
267947,613
243763,642
284587,343
275672,527
316385,364
315220,285
66529,333
19717,332
253110,1056
43467,264
255625,34
149518,671
55916,264
149439,255
157441,31
196516,998
70965,1289
221438,2358
96738,572
283339,1984
62415,1144
205358,413
345593,21
238370,486
227178,942
19811,288
326881,557
244888,1647
49037,3
79526,584
83464,771
283825,875
85502,34
280222,1131
183122,986
81903,1168
91181,1644
87732,486
63565,231
227187,1243
152911,159
64700,38
145939,62
167204,1344
144678,752
115845,417
231019,1051
284833,1531
79803,949
238262,419
114910,353
323077,223
38398,174
62134,1101
50459,1358
348405,2711
258164,96
27838,828
204838,325
227607,835
112508,479
207352,236
3452,154
38706,551
197225,483
37693,112
108928,759
10526,335
219268,5
189924,1515
48867,488
320809,54
168535,1841
284723,753
131663,601
100027,794
84251,578
63130,439
242890,568
158966,315
228877,3725
272297,864
203655,681
267044,425
335891,676
13702,6
165125,1074
154243,866
107929,213
9533,1092
305735,357
6819,507
195389,459
258721,675
32128,54
318187,2965
326421,1311
240122,603
128120,57
48704,915
116383,1716
211499,22
256037,642
195646,1472
220221,288
119168,462
261479,246
337087,2111
264512,174
174870,454
112390,278
334840,1328
340064,677
97783,48
236899,254
235548,421
271821,882
52406,458
171088,729
164435,136
340997,131
275220,1091
2317,389
314280,693
118900,1222
126860,4033
269027,1335
257119,165
294774,719
295599,492
109331,241
206235,532
317075,1028
53098,417
153808,527
345178,524
31190,722
347214,246
103303,338
96531,2085
301511,85
4767,2786
15908,967
49713,857
30886,264
466,383
123158,1065
310498,173
153375,483
249082,871
310190,875
109516,346
35257,1054
98144,48
93833,181
257720,674
21726,1705
320596,26
78431,502
271054,1994
156905,95
343569,711
57897,87
151062,1902
55568,348
203440,816
85727,408
58883,1641
19074,342
209290,568
179016,782
128140,388
168348,1018
313265,315
182818,734
162129,107
56410,611
135242,953
55892,9
246324,1488
228100,1236
170380,314
38733,431
130151,437
163802,2051
203874,656
347502,582
336022,971
144165,934
149817,1187
125857,737
212594,718
104253,653
174899,1012
43752,1046
203868,268
288728,1012
186537,1247
151319,1856
216261,2
